ID,EXPOCODE,SECT_ID,stnnbr,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,lat,lon,bottomdepth,CTDPRS,CTDTMP,practical_salinity,CTDSAL_FLAG_W,SAL,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,oxygen,OXYGEN_FLAG_W,silicate,SILCAT_FLAG_W,nitrate,NITRAT_FLAG_W,nitrite,NITRIT_FLAG_W,phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,alk,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,D13C,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DOC,DOC_FLAG_W,N2O,N2O_FLAG_W,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,NEONER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,CDOC,CDOC_FLAG_W,CDOCERR,CDOC1,CDOC_FLAG_W1,CDOCERR1,potential_temp,sigma0,depth
620,33RO20150525,P16N.2,134,2,5,5,2,20150602,2100,32.9991,-151.9988,5430,3530,1.4786,34.6774,2,34.6797,2,134.1,2,134.1,2,157.27,2,37.12,2,0.01,2,2.54,2,0,2,0,2,0,2,2342.1,2,2424.2,2,7.5468,6,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,22.01,2,-999,9,20150602,2139,1.4786,2,34.8432,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.209905036,27.77190771,3476.06675
621,33RO20150525,P16N.2,134,2,4,4,2,20150602,2100,32.9991,-151.9988,5430,4000.8,1.4708,34.6838,2,34.6835,2,143.8,2,143.6,2,152.49,6,36.53,6,0,6,2.49,6,-0.001,2,0.001,2,0,2,2335.4,2,2424.8,2,7.5636,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,21.16,2,-999,9,20150602,2130,1.4708,2,34.847,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.152575022,27.78099279,3935.510909
622,33RO20150525,P16N.2,134,2,3,3,2,20150602,2100,32.9991,-151.9988,5430,4500.5,1.4939,34.6877,2,34.688,2,150.2,2,148.9,2,148.77,6,36.05,6,0,6,2.46,6,0.003,6,0.004,6,0,6,2329.1,2,2422,6,7.5746,6,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,20.73,2,-999,9,20150602,2120,1.494,2,34.8516,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.118976612,27.78641819,4422.086231
623,33RO20150525,P16N.2,134,2,2,2,2,20150602,2100,32.9991,-151.9988,5430,5009.4,1.5368,34.6902,2,34.6892,2,154.5,2,153.9,2,144.18,6,35.75,6,0,6,2.44,6,0.002,2,0.003,2,0,2,2325.6,2,2418.4,2,7.5812,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,20.47,2,-999,9,20150602,2110,1.5367,2,34.8528,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.100075052,27.78971022,4916.485574
624,33RO20150525,P16N.2,134,2,1,1,2,20150602,2100,32.9991,-151.9988,5430,5519.6,1.5964,34.6912,2,34.6957,4,156.4,2,155.7,2,142.72,6,35.66,6,0,6,2.42,6,0.002,2,0.004,2,0,2,2324.7,6,2415.4,2,7.5817,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,20.4,2,-999,9,20150602,2100,1.5965,2,34.8593,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.093693482,27.79094608,5410.998796
633,33RO20150525,P16N.2,135,1,16,16,2,20150603,431,33.5001,-152.0002,5549,549.8,5.9161,33.9798,2,33.9783,2,116.6,2,115.7,2,58.54,2,32.25,2,0.01,2,2.29,2,2.466,2,1.261,2,0.666,2,2234.8,2,2286.9,2,7.4705,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,43.3,2,31.38,2,-999,9,20150603,621,5.914,2,34.1386,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,5.868681653,26.76306651,544.9978284
634,33RO20150525,P16N.2,135,1,15,15,2,20150603,431,33.5001,-152.0002,5549,700,4.5693,34.0886,2,34.0869,2,46.7,2,46.6,2,87.76,2,40.46,2,0.01,2,2.86,2,1.013,2,0.472,2,0.242,2,2309.8,2,2311.4,2,7.324,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,41.9,2,40.73,2,-999,9,20150603,617,4.5638,2,34.2477,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,4.51530407,27.00685181,693.6535625
635,33RO20150525,P16N.2,135,1,14,14,2,20150603,431,33.5001,-152.0002,5549,849.7,4.0095,34.2429,2,34.2413,2,14.6,2,14.2,2,108.27,2,43.39,2,0.01,2,3.09,2,0.156,2,0.074,2,0,2,2349.9,2,2342.3,2,7.2792,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.5,2,48.59,2,-999,9,20150603,613,4.0074,2,34.4027,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.946473691,27.1894719,841.7152194
636,33RO20150525,P16N.2,135,1,13,13,2,20150603,431,33.5001,-152.0002,5549,999.8,3.5411,34.3423,2,34.3406,2,8.4,2,8.2,2,123.21,2,44.26,2,0,2,3.16,2,0.025,6,0.013,6,0,6,2368.5,6,2361.3,2,7.2782,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.6,2,51.63,2,-999,9,20150603,608,3.5423,2,34.5025,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.469265911,27.31609244,990.0730486
637,33RO20150525,P16N.2,135,1,12,12,2,20150603,431,33.5001,-152.0002,5549,1166.9,3.2362,34.4261,2,34.4249,2,12.2,2,11.6,2,133.17,2,44.36,2,0.01,2,3.16,2,0.007,2,0.007,2,0,2,2379.9,2,2378.6,2,7.2946,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.6,2,50.28,2,-999,9,20150603,604,3.2373,2,34.5873,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.153455251,27.41288149,1155.116424
638,33RO20150525,P16N.2,135,1,11,11,2,20150603,431,33.5001,-152.0002,5549,1366.3,2.8868,34.507,2,34.5049,2,27,2,26.5,2,141.17,2,43.67,2,0,2,3.1,2,-999,9,-999,9,-999,9,2382.3,2,2392,2,7.3327,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.4,2,-999,9,-999,9,20150603,559,2.8866,2,34.6676,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.791314015,27.51040091,1351.900753
639,33RO20150525,P16N.2,135,1,10,10,2,20150603,431,33.5001,-152.0002,5549,1599.6,2.4951,34.5565,2,34.5562,2,44,2,43.7,2,150.45,2,42.69,2,0,2,3.02,2,0.002,2,0.004,2,0,2,2384.2,2,2405.2,2,7.3691,6,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.8,2,37.42,2,-999,9,20150603,554,2.4956,2,34.7191,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.385100284,27.58504089,1581.917293
640,33RO20150525,P16N.2,135,1,9,9,2,20150603,431,33.5001,-152.0002,5549,1933.1,2.0531,34.6051,2,34.604,2,66.4,2,66.1,2,161.39,2,41.32,2,0.01,2,2.9,2,-999,9,-999,9,-999,9,2380.2,2,2417.8,2,7.4176,3,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,36.8,2,-999,9,-999,9,20150603,546,2.0526,2,34.7671,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.921516196,27.66149633,1910.30587
641,33RO20150525,P16N.2,135,1,8,8,2,20150603,431,33.5001,-152.0002,5549,2367.3,1.7615,34.6378,2,34.637,2,88.3,2,87.4,2,165.68,2,39.95,2,0.01,2,2.78,2,0.003,2,0,2,0,2,2372.1,2,2422,2,7.4612,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.5,2,27.27,2,-999,9,20150603,537,1.7614,2,34.8003,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.597454253,27.71236923,2337.114387
642,33RO20150525,P16N.2,135,1,7,7,2,20150603,431,33.5001,-152.0002,5549,2866.3,1.5782,34.6598,2,34.6638,2,110.6,2,110.6,2,163.82,2,38.59,2,0,2,2.68,2,-999,9,-999,9,-999,9,2357.6,2,2426.8,2,7.5038,6,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.5,2,-999,9,-999,9,20150603,528,1.5786,2,34.8272,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.372374211,27.74637184,2826.590675
643,33RO20150525,P16N.2,135,1,6,6,2,20150603,431,33.5001,-152.0002,5549,3366.8,1.4856,34.6747,2,34.6785,2,130.1,2,130.2,2,157.76,2,37.32,2,0,2,2.57,2,-999,9,-999,9,-999,9,2343.6,2,2425.2,2,7.5403,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37,2,-999,9,-999,9,20150603,518,1.4857,2,34.842,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.23327691,27.76811925,3316.432782
644,33RO20150525,P16N.2,135,1,5,5,2,20150603,431,33.5001,-152.0002,5549,3865.9,1.4673,34.6824,2,34.6826,2,141.1,2,141.4,2,153.76,2,36.63,2,0,2,2.51,2,-999,9,-999,9,-999,9,2334,2,2424.8,2,7.5599,6,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.1,2,-999,9,-999,9,20150603,508,1.4673,2,34.8462,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.163722492,27.7791044,3803.802132
645,33RO20150525,P16N.2,135,1,4,4,2,20150603,431,33.5001,-152.0002,5549,4362.8,1.4875,34.6865,2,34.6865,2,147.7,2,147.4,2,151.31,6,36.14,6,0,6,2.48,6,-999,9,-999,9,-999,9,2332.4,2,2424.8,2,7.5705,2,25.05,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.1,2,-999,9,-999,9,20150603,458,1.4876,2,34.85,6,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.128539681,27.78480307,4287.929434
646,33RO20150525,P16N.2,135,1,3,3,2,20150603,431,33.5001,-152.0002,5549,4867.6,1.5239,34.6894,2,34.6885,2,153.1,2,152.3,2,146.53,6,35.85,6,0,6,2.45,6,-999,9,-999,9,-999,9,2324.2,2,2421.6,6,7.5783,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.4,2,-999,9,-999,9,20150603,448,1.5243,2,34.8521,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.104776749,27.78874853,4778.636164
647,33RO20150525,P16N.2,135,1,2,2,2,20150603,431,33.5001,-152.0002,5549,5255.2,1.566,34.6905,2,34.6907,2,155.1,2,153.8,2,144.57,6,35.75,6,0.01,6,2.44,6,-999,9,-999,9,-999,9,2324.7,2,2422.2,2,7.5808,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,37.3,2,-999,9,-999,9,20150603,440,1.5664,2,34.8543,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.097902058,27.79009853,5154.650518
648,33RO20150525,P16N.2,135,1,1,1,2,20150603,431,33.5001,-152.0002,5549,5645.1,1.6145,34.6912,2,34.69,2,156.3,2,156.3,2,143.5,6,35.66,6,0.01,6,2.43,6,-999,9,-999,9,-999,9,2323.2,6,2420.8,2,7.582,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,38.6,2,-999,9,-999,9,20150603,432,1.6147,2,34.8536,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.094914337,27.7908635,5532.226168
659,33RO20150525,P16N.2,136,2,14,14,2,20150603,1152,33.9992,-151.9996,5486,599.9,5.3815,34.0016,2,34.0004,2,91.7,2,93.6,2,68.12,2,35.18,2,0.01,2,2.51,2,2.04,6,1.013,6,0.462,6,2261.5,2,2294.7,2,7.4195,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,31.88,2,-999,9,20150603,1333,5.386,2,34.1608,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,5.331987094,26.84530351,594.5684675
660,33RO20150525,P16N.2,136,2,13,13,2,20150603,1152,33.9992,-151.9996,5486,749.9,4.2764,34.1281,2,34.1282,2,42.9,2,42.6,2,96.46,2,41.14,2,0.01,2,2.92,2,0.804,2,0.386,2,0.162,2,2321.7,2,2324.6,2,7.3182,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,42.88,2,-999,9,20150603,1330,4.2781,2,34.2892,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,4.219930506,27.06981414,742.9867703
661,33RO20150525,P16N.2,136,2,12,12,2,20150603,1152,33.9992,-151.9996,5486,901.1,3.7406,34.2562,2,34.2565,2,13.4,2,14.4,2,115.31,2,43.78,2,0,2,3.11,2,0.137,2,0.071,2,0.084,2,2360.7,2,2349.1,2,7.2788,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,48.81,2,-999,9,20150603,1325,3.739,2,34.418,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.67527161,27.22734212,892.491773
662,33RO20150525,P16N.2,136,2,11,11,2,20150603,1152,33.9992,-151.9996,5486,1051,3.3317,34.3476,2,34.3513,2,8.1,2,8.2,2,128.98,2,44.56,2,0,2,3.17,2,0.019,2,0.012,2,0,2,2376.2,6,2362.1,2,7.2768,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,51.74,2,-999,9,20150603,1322,3.3289,2,34.5132,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.25747363,27.34052413,1040.611601
663,33RO20150525,P16N.2,136,2,10,10,2,20150603,1152,33.9992,-151.9996,5486,1233.5,3.0167,34.4411,2,34.4425,2,12,2,12,2,139.52,2,44.55,2,0,2,3.17,2,0.002,2,0.003,2,0,2,2386.8,2,2384.3,2,7.2955,2,24.96,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,50.93,2,-999,9,20150603,1317,3.0152,2,34.6049,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.93066311,27.44528322,1220.810215
664,33RO20150525,P16N.2,136,2,9,9,2,20150603,1152,33.9992,-151.9996,5486,1501.3,2.5967,34.5402,2,34.5379,2,36.2,2,36.3,2,148.6,2,43.38,2,0,2,3.06,2,0.002,2,0.002,2,0,2,2385,2,2401.2,2,7.3529,6,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,35.88,2,-999,9,20150603,1311,2.6013,2,34.7008,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.493477793,27.56284398,1484.966663
665,33RO20150525,P16N.2,136,2,8,8,2,20150603,1152,33.9992,-151.9996,5486,1868,2.1002,34.5953,2,34.593,2,59.2,2,59.9,2,161,2,41.91,2,0,2,2.94,2,0.002,2,0.002,2,0,2,2383,2,2415.6,2,7.4005,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,33.27,2,-999,9,20150603,1304,2.0997,2,34.7561,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.973357724,27.64957761,1846.163323
666,33RO20150525,P16N.2,136,2,7,7,2,20150603,1152,33.9992,-151.9996,5486,2333.8,1.7719,34.6357,2,34.6337,2,85.7,2,86.2,2,166.17,2,40.25,2,0,2,2.8,2,0,2,0,2,0,2,2373.3,2,2424,2,7.457,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,24.92,2,-999,9,20150603,1255,1.7717,2,34.797,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.610607954,27.70970932,2304.115726
667,33RO20150525,P16N.2,136,2,6,6,2,20150603,1152,33.9992,-151.9996,5486,2833.9,1.583,34.6588,2,34.6565,2,109.9,2,109.5,2,163.33,2,38.78,2,0,2,2.68,2,0.001,2,-0.001,2,0,2,2358.5,2,2424.8,2,7.4999,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,23.17,2,-999,9,20150603,1245,1.5828,2,34.8199,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.380106935,27.74501796,2794.722725
668,33RO20150525,P16N.2,136,2,5,5,2,20150603,1152,33.9992,-151.9996,5486,3332.5,1.4913,34.6735,2,34.6713,2,128.6,2,128.9,2,158.06,2,37.51,2,0,2,2.6,2,-0.001,2,-0.001,2,0,2,2345.9,2,2425.4,2,7.5376,2,24.98,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,21.35,2,-999,9,20150603,1235,1.4913,2,34.8348,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.242273986,27.76653,3282.757723
669,33RO20150525,P16N.2,136,2,4,4,2,20150603,1152,33.9992,-151.9996,5486,3833.6,1.4676,34.6822,2,34.6796,2,140.4,2,140.9,2,154.15,6,36.73,6,0,6,2.53,6,0,2,0.001,2,0,2,2338.3,2,2424.4,2,7.5617,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,21.04,2,-999,9,20150603,1225,1.4678,2,34.8431,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.167460871,27.7786874,3772.132649
670,33RO20150525,P16N.2,136,2,3,3,2,20150603,1152,33.9992,-151.9996,5486,4332.6,1.483,34.6866,2,34.6851,2,147.1,2,147.4,2,151.41,6,36.34,6,0,6,2.48,6,0.001,6,0.003,6,0,6,2332.8,2,2423.8,6,7.5716,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,20.66,2,-999,9,20150603,1216,1.4829,2,34.8487,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.127597443,27.7849476,4258.353812
671,33RO20150525,P16N.2,136,2,2,2,2,20150603,1152,33.9992,-151.9996,5486,4950.5,1.5296,34.69,2,34.6881,2,153.8,2,153.5,2,145.75,6,35.95,6,0,6,2.45,6,0.001,2,0.005,2,0,2,2325.6,2,2420.6,2,7.579,6,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,19.92,2,-999,9,20150603,1204,1.5298,2,34.8517,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.100279653,27.78953557,4858.904885
672,33RO20150525,P16N.2,136,2,1,1,2,20150603,1152,33.9992,-151.9996,5486,5593.3,1.6074,34.691,2,34.6891,2,156.2,2,157.7,2,144.09,6,35.75,6,0,6,2.45,6,0.002,2,0.007,2,0,2,2325.7,6,2420.4,2,7.5817,6,25.05,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,-999,9,20.01,2,-999,9,20150603,1151,1.6074,2,34.8527,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.094794345,27.79071081,5481.865899
681,33RO20150525,P16N.2,137,1,16,16,2,20150603,1844,34.5004,-151.9999,5608,500.6,6.4433,33.9822,2,33.9815,2,131.4,2,131,2,51.12,2,30.01,2,0,2,2.11,2,2.699,2,1.401,2,0.796,2,2215.7,2,2281.1,2,7.5121,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,48.1,2,29.72,2,-999,9,20150603,2033,6.4453,2,34.1418,6,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,6.398280073,26.69760606,496.2394514
682,33RO20150525,P16N.2,137,1,15,15,2,20150603,1844,34.5004,-151.9999,5608,650.5,4.9113,34.0399,2,34.044,2,71.8,2,71.4,2,78.67,2,37.82,2,0.01,2,2.68,2,1.569,2,0.757,2,0.26,2,2282.5,2,2303.8,2,7.3726,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,48.4,2,37.8,2,-999,9,20150603,2029,4.9125,2,34.2046,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,4.859690218,26.93011247,644.6182289
683,33RO20150525,P16N.2,137,1,14,14,2,20150603,1844,34.5004,-151.9999,5608,794.8,4.1373,34.1531,2,34.1615,2,36.6,2,36.8,2,100.46,2,41.73,2,0.01,2,2.94,2,0.664,6,0.316,6,0.109,6,2327.8,2,2329.1,2,7.3094,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,45.9,2,44.64,2,-999,9,20150603,2025,4.1409,2,34.3225,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,4.078006314,27.10450572,787.3600152
684,33RO20150525,P16N.2,137,1,13,13,2,20150603,1844,34.5004,-151.9999,5608,949.7,3.541,34.2856,2,34.2888,2,11.7,2,11.7,2,121.07,2,44.07,2,0.01,2,3.12,2,0.084,2,0.042,2,0,2,2366.6,2,2356.2,2,7.2762,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,44.4,2,51.04,2,-999,9,20150603,2021,3.5396,2,34.4504,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.473222268,27.27052113,940.4849134
685,33RO20150525,P16N.2,137,1,12,12,2,20150603,1844,34.5004,-151.9999,5608,1099.9,3.1664,34.3714,2,34.3727,2,7.7,2,7.5,2,134.35,2,44.65,2,0,2,3.16,2,0.014,2,0.007,2,0,2,2383.1,6,2372.8,2,7.2789,2,24.96,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,42.1,2,54.75,2,-999,9,20150603,2017,3.1665,2,34.5347,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,3.089672993,27.37513634,1088.862396
686,33RO20150525,P16N.2,137,1,11,11,2,20150603,1844,34.5004,-151.9999,5608,1301.1,2.8667,34.4757,2,34.4756,2,16.6,2,16.3,2,143.33,2,44.36,2,0,2,3.13,2,-999,9,-999,9,-999,9,2388.9,2,2390,2,7.3081,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,41.3,2,-999,9,-999,9,20150603,2012,2.8673,2,34.6382,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.776699843,27.48668857,1287.464798
687,33RO20150525,P16N.2,137,1,10,10,2,20150603,1844,34.5004,-151.9999,5608,1549.7,2.4771,34.5415,2,34.5419,2,33.5,2,33.5,2,153.19,2,43.38,2,0.01,2,3.06,2,-999,9,-999,9,-999,9,2389.7,2,2403,2,7.346,2,25.01,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,42.1,2,-999,9,-999,9,20150603,2007,2.4769,2,34.7048,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.371388837,27.57418648,1532.608118
688,33RO20150525,P16N.2,137,1,9,9,2,20150603,1844,34.5004,-151.9999,5608,1801.3,2.1648,34.584,2,34.5841,2,48.6,2,51.4,2,160.7,2,42.3,2,0.01,2,2.97,2,-999,9,-999,9,-999,9,2387,2,2412.4,2,7.3847,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,41.3,2,-999,9,-999,9,20150603,2001,2.1648,2,34.7472,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,2.042571501,27.63504539,1780.431595
689,33RO20150525,P16N.2,137,1,8,8,2,20150603,1844,34.5004,-151.9999,5608,2200.5,1.8321,34.6263,2,34.6336,4,78.7,2,77.9,2,165.78,2,40.64,2,0.02,2,2.83,2,-999,9,-999,9,-999,9,2376.6,2,2422.2,2,7.4389,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,39.6,2,-999,9,-999,9,20150603,1953,1.832,2,34.797,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.681337075,27.69688902,2173.065435
690,33RO20150525,P16N.2,137,1,7,7,2,20150603,1844,34.5004,-151.9999,5608,2700.8,1.6293,34.6534,2,34.6547,2,103.2,2,103.8,2,164.6,2,38.98,2,0.01,2,2.71,2,-999,9,-999,9,-999,9,2363.8,2,2426,2,7.4887,2,25.04,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,36.7,2,-999,9,-999,9,20150603,1943,1.6294,2,34.8181,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.437789518,27.73654931,2664.141808
691,33RO20150525,P16N.2,137,1,6,6,2,20150603,1844,34.5004,-151.9999,5608,3199.8,1.5139,34.6695,2,34.6701,2,123.7,2,123.7,2,158.94,2,37.71,2,0.01,2,2.61,2,-999,9,-999,9,-999,9,2347.8,2,2424.6,2,7.5266,2,25.03,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,41.6,2,-999,9,-999,9,20150603,1934,1.5138,2,34.8336,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.277481393,27.76086049,3152.840131
692,33RO20150525,P16N.2,137,1,5,5,2,20150603,1844,34.5004,-151.9999,5608,3700.5,1.4717,34.6799,2,34.6821,2,138.1,2,138,2,155.03,2,36.73,2,0.01,2,2.53,2,-999,9,-999,9,-999,9,2337.3,2,2425,2,7.5535,2,25.02,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,9,40.2,2,-999,9,-999,9,20150603,1924,1.4718,2,34.8456,2,-999,9,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,1.185515729,27.77559867,3642.097142
